ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price,url,price_in_billion
4871888,Domestic assembly,Used car,Hatchback,0,Green,Black,5,5,Petrol,1.4,Automatic,FWD,5.6,VinFast,Fadil,2020,VinFast Fadil 1.4 AT 2020 car,"338 Million
",https://bonbanh.com/xe-vinfast-fadil-1.4-at-2020-4871888,0.338
4871902,Domestic assembly,Used car,SUV,0,Green,Brown,5,7,Petrol,2,Automatic,RFD,9.1,VinFast,Lux_SA_2.0,2020,VinFast Lux SA 2.0 2.0 AT 2020 car,"760 Million
",https://bonbanh.com/xe-vinfast-lux_sa_2.0-2.0-at-2020-4871902,0.76
4871952,Domestic assembly,Used car,Van/Minivan,0,Silver,Grey,5,7,Petrol,1.6,Manual,FWD,8,Fiat,Doblo,2004,Fiat Doblo 1.6 2004 car,"90 Million
",https://bonbanh.com/xe-fiat-doblo-1.6-2004-4871952,0.09
4871995,Imported,Used car,Pickup,0,Black,Grey,4,5,Diesel,2,Automatic,4WD,11.6,Ford,Ranger,2019,Ford Ranger Wildtrak 2.0L 4x4 AT 2019,"680 Million
",https://bonbanh.com/xe-ford-ranger-wildtrak-2.0l-4x4-at-2019-4871995,0.68
4868505,Domestic assembly,Used car,Sedan,0,Black,Grey,4,5,Petrol,1.8,Manual,FWD,7.3,Toyota,Corolla_altis,2006,Toyota Corolla altis 1.8G MT 2006,"230 Million
",https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2006-4868505,0.23
4872072,Domestic assembly,Used car,Crossover,0,White,Colorful,5,8,Petrol,2,Manual,RFD,12.5,Toyota,Innova,2014,Toyota Innova 2.0E 2014 car,"288 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2014-4872072,0.288
4872155,Domestic assembly,Used car,Crossover,0,Silver,Cream,5,8,Petrol,2,Manual,RFD,10.6,Toyota,Innova,2008,Toyota Innova G 2008 car,"248 Million
",https://bonbanh.com/xe-toyota-innova-g-2008-4872155,0.248
4872171,Imported,Used car,SUV,0,Green,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2020,Ford Everest Titanium 2.0L 4x2 AT 2020,"970 Million
",https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x2-at-2020-4872171,0.97
4872179,Imported,Used car,SUV,1,Black,Cream,5,7,Petrol,1.5,Automatic,RFD,9,Toyota,Rush,2019,Toyota Rush 1.5S AT 2019,"570 Million
",https://bonbanh.com/xe-toyota-rush-1.5s-at-2019-4872179,0.57
4872182,Domestic assembly,Used car,Sedan,0,Red,Black,4,5,Petrol,2.5,Automatic,FWD,7.9,Mazda,6,2016,Mazda 6 2.5 AT 2016,"525 Million
",https://bonbanh.com/xe-mazda-6-2.5-at-2016-4872182,0.525
4872394,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,6.1,Honda,City,2021,Honda City RS 1.5 AT 2021 car,"525 Million
",https://bonbanh.com/xe-honda-city-rs-1.5-at-2021-4872394,0.525
4872443,Imported,Used car,Sedan,0,White,Black,4,5,Petrol,2.2,Manual,FWD,9.5,Honda,Accord,1995,Honda Accord 2.2 MT 1995,"140 Million
",https://bonbanh.com/xe-honda-accord-2.2-mt-1995-4872443,0.14
4872521,Domestic assembly,Used car,Sedan,0,Black,Black,4,5,Petrol,2.5,Automatic,FWD,7.7,Mazda,6,2015,Mazda 6 2.5 AT 2015,"459 Million
",https://bonbanh.com/xe-mazda-6-2.5-at-2015-4872521,0.459
4872585,Domestic assembly,Used car,Sedan,0,Green,Black,4,5,Petrol,1.5,Manual,FWD,9,Toyota,Vios,2011,Toyota Vios 1.5 MT 2011,"160 Million
",https://bonbanh.com/xe-toyota-vios-1.5-mt-2011-4872585,0.16
4872620,Domestic assembly,Used car,Sedan,0,White,Grey,4,5,Petrol,1.6,Manual,FWD,9.3,Daewoo,Nubira,2002,Daewoo Nubira II 1.6 2002,"46 Million
",https://bonbanh.com/xe-daewoo-nubira-ii-1.6-2002-4872620,0.046
4872634,Imported,Used car,SUV,0,White,Brown,5,7,Petrol,3.5,Automatic,AWD,10.6,Lexus,RX350L,2022,Lexus RX 350L 2022,"3 Billion 850 Million
",https://bonbanh.com/xe-lexus-rx-350l-2022-4872634,3.85
4872639,Domestic assembly,Used car,Sedan,0,Red,Colorful,4,5,Petrol,2.4,Automatic,FWD,8.2,Kia,Optima,2019,Kia Optima 2.4 GT line 2019,"620 Million
",https://bonbanh.com/xe-kia-optima-2.4-gt-line-2019-4872639,0.62
4872641,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2022,Toyota Vios G 1.5 CVT 2022,"530 Million
",https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-4872641,0.53
4872650,Imported,Used car,SUV,0,Black,Brown,5,7,Petrol,5.7,Automatic,AWD,28,Lexus,LX570,2016,Lexus LX 570 2016,"6 Billion 500 Million
",https://bonbanh.com/xe-lexus-lx-570-2016-4872650,6.5
4872662,Domestic assembly,Used car,Crossover,0,Grey,Grey,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2018,Toyota Innova 2.0E 2018 car,"500 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2018-4872662,0.5
4872678,Domestic assembly,Used car,Sedan,0,Green,Cream,4,5,Petrol,3,Automatic,RFD,4.1,Mercedes-Benz,S450L,2018,Mercedes Benz S class S450L 2018,"3 Billion 90 Million
",https://bonbanh.com/xe-mercedes_benz-s_class-s450l-2018-4872678,3.09
4872705,Domestic assembly,Used car,Sedan,0,Black,Grey,4,5,Petrol,2.4,Manual,RFD,10.4,Mercedes-Benz,E240,1999,Mercedes Benz E class E240 MT 1999,"105 Million
",https://bonbanh.com/xe-mercedes_benz-e_class-e240-mt-1999-4872705,0.105
4872761,Domestic assembly,Used car,Sedan,50,White,Black,4,5,Petrol,2,Automatic,RFD,8.7,Mercedes-Benz,E300,2022,Mercedes Benz E class E300 AMG 2022,3 Billion 99 Million,https://bonbanh.com/xe-mercedes_benz-e_class-e300-amg-2022-4872761,3.099
4872768,Domestic assembly,Used car,Truck,0,Green,Grey,2,3,Diesel,0,Manual,RFD,0,Kia,Frontier,2014,Kia Frontier 2014,"257 Million
",https://bonbanh.com/xe-kia-frontier--2014-4872768,0.257
4872772,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,13.2,Toyota,Innova,2009,Toyota Innova G 2009 car,"279 Million
",https://bonbanh.com/xe-toyota-innova-g-2009-4872772,0.279
4872823,Imported,Used car,SUV,0,Silver,Brown,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota,Corolla_Cross,2021,Toyota Corolla Cross 1.8G 2021,"695 Million
",https://bonbanh.com/xe-toyota-corolla_cross-1.8g-2021-4872823,0.695
4872845,Domestic assembly,Used car,Sedan,0,White,Grey,4,5,Petrol,1.6,Automatic,FWD,8.5,Hyundai,Avante,2013,Hyundai Avante 1.6 AT 2013,"280 Million
",https://bonbanh.com/xe-hyundai-avante-1.6-at-2013-4872845,0.28
4872850,Domestic assembly,Used car,Sedan,0,Silver,Grey,4,5,Petrol,3,Automatic,RFD,10.3,Mercedes-Benz,C300,2012,Mercedes Benz C class C300 AMG 2012,"450 Million
",https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2012-4872850,0.45
4872889,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,12.1,Toyota,Innova,2013,Toyota Innova 2.0E 2013 car,"275 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2013-4872889,0.275
4872898,Imported,Used car,Pickup,0,Yellow,Black,4,5,Diesel,2.5,Manual,RFD,10.2,Isuzu,D-MAX,2016,Isuzu Dmax LS 2.5 4x2 MT 2016,"395 Million
",https://bonbanh.com/xe-isuzu-dmax-ls-2.5-4x2-mt-2016-4872898,0.395
4872903,Domestic assembly,Used car,Van/Minivan,0,Black,Cream,5,7,Diesel,2.2,Automatic,FWD,12.6,Kia,Sedona,2017,Kia Sedona 2.2L DATH 2017,"800 Million
",https://bonbanh.com/xe-kia-sedona-2.2l-dath-2017-4872903,0.8
4872925,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,10.6,Toyota,Innova,2008,Toyota Innova 2.0 MT 2008,"175 Million
",https://bonbanh.com/xe-toyota-innova-2.0-mt-2008-4872925,0.175
4872926,Imported,Used car,Hatchback,0,Grey,Black,5,5,Petrol,1,Manual,FWD,7.1,Kia,Morning,2008,Kia Morning SLX 1.0 MT 2008,"125 Million
",https://bonbanh.com/xe-kia-morning-slx-1.0-mt-2008-4872926,0.125
4872953,Domestic assembly,Used car,Sedan,0,Yellow,Yellow,4,5,Petrol,1.3,Manual,FWD,9.3,Toyota,Vios,2016,Toyota Vios 1.3J 2016,"285 Million
",https://bonbanh.com/xe-toyota-vios-1.3j-2016-4872953,0.285
4873051,Imported,Used car,Hatchback,0,Grey,Black,5,5,Petrol,1.5,Automatic,FWD,7,Honda,Jazz,2018,Honda Jazz VX 2018,"428 Million
",https://bonbanh.com/xe-honda-jazz-vx-2018-4873051,0.428
4873129,Domestic assembly,Used car,SUV,150000000,Green,Grey,5,8,Petrol,1.8,Manual,RFD,7,Toyota,Zace,2005,Toyota Zace GL 2005,"100 Million
",https://bonbanh.com/xe-toyota-zace-gl-2005-4873129,0.1
4873186,Domestic assembly,Used car,SUV,1600000,Black,Brown,5,8,Petrol,2,Manual,RFD,9,Mitsubishi,Jolie,2005,Mitsubishi Jolie SS 2005,"120 Million
",https://bonbanh.com/xe-mitsubishi-jolie-ss-2005-4873186,0.12
4873283,Domestic assembly,Used car,Crossover,0,Red,Black,5,5,Petrol,2,Automatic,FWD,8.4,Hyundai,Kona,2018,Hyundai Kona 2.0 ATH 2018,"529 Million
",https://bonbanh.com/xe-hyundai-kona-2.0-ath-2018-4873283,0.529
4870977,Domestic assembly,Used car,Sedan,0,Sand,Cream,4,5,Petrol,2,Automatic,FWD,7.3,Toyota,Corolla_altis,2013,Toyota Corolla altis 2.0V 2013,"465 Million
",https://bonbanh.com/xe-toyota-corolla_altis-2.0v-2013-4870977,0.465
4873303,Domestic assembly,Used car,Hatchback,120,Green,Black,5,5,Petrol,1.6,Automatic,FWD,7.4,Ford,Fiesta,2012,Ford Fiesta S 1.6 AT 2012,"234 Million
",https://bonbanh.com/xe-ford-fiesta-s-1.6-at-2012-4873303,0.234
4873415,Domestic assembly,Used car,Crossover,0,Grey,Brown,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2017,Toyota Innova 2.0E 2017 car,"535 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2017-4873415,0.535
4871360,Domestic assembly,Used car,Sedan,0,Black,Black,4,5,Petrol,1.8,Automatic,FWD,7.3,Toyota,Corolla_altis,2016,Toyota Corolla altis 1.8G AT 2016,"530 Million
",https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2016-4871360,0.53
4873638,Domestic assembly,Used car,Crossover,86,Grey,Grey,5,8,Petrol,2,Manual,RFD,11.5,Toyota,Innova,2006,Toyota Innova G 2006 car,"256 Million
",https://bonbanh.com/xe-toyota-innova-g-2006-4873638,0.256
4873687,Imported,Used car,Van/Minivan,0,White,Cream,5,2,Petrol,1,Automatic,FWD,8.3,Kia,Morning,2015,Kia Morning Van 1.0 AT 2015,"246 Million
",https://bonbanh.com/xe-kia-morning-van-1.0-at-2015-4873687,0.246
4873701,Imported,Used car,SUV,0,Grey,Black,5,5,Petrol,2.5,Automatic,4WD,10.1,Nissan,X-Trail,2008,Nissan X trail 2.5 AT 2008,"298 Million
",https://bonbanh.com/xe-nissan-x_trail-2.5-at-2008-4873701,0.298
4873730,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,1.25,Automatic,FWD,5.6,Hyundai,i10,2018,Hyundai i10 Grand 1.2 AT 2018 car,"375 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2018-4873730,0.375
4873758,Domestic assembly,Used car,Crossover,0,White,Cream,5,5,Petrol,1.4,Automatic,FWD,8.9,Kia,Seltos,2021,Kia Seltos Premium 1.4 AT 2021,"728 Million
",https://bonbanh.com/xe-kia-seltos-premium-1.4-at-2021-4873758,0.728
4873767,Imported,Used car,SUV,0,Silver,Black,5,7,Diesel,2.5,Automatic,AWD,12.9,Chevrolet,Trailblazer,2018,Chevrolet Trailblazer LTZ 2.5L VGT 4x4 AT 2018,"620 Million
",https://bonbanh.com/xe-chevrolet-trailblazer-ltz-2.5l-vgt-4x4-at-2018-4873767,0.62
4873854,Domestic assembly,Used car,SUV,0,Black,Brown,5,5,Petrol,2,Automatic,RFD,9.4,Mercedes-Benz,GLC200,2019,Mercedes Benz GLC 200 2019,"1 Billion 390 Million
",https://bonbanh.com/xe-mercedes_benz-glc-200-2019-4873854,1.39
4873864,Imported,Used car,SUV,0,White,Red,5,7,Petrol,5.7,Automatic,AWD,16.3,Lexus,LX570,2018,Lexus LX 570 Super Sport 2018,"8 Billion 500 Million
",https://bonbanh.com/xe-lexus-lx-570-super-sport-2018-4873864,8.5
4873924,Domestic assembly,Used car,Crossover,0,Copper,Brown,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2020,Toyota Innova 2.0E 2020 car,"675 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2020-4873924,0.675
4873934,Domestic assembly,Used car,Sedan,0,Black,Black,4,5,Petrol,2.5,Automatic,RFD,11.9,Mercedes-Benz,C230,2009,Mercedes Benz C class C230 Avantgarde 2009,"315 Million
",https://bonbanh.com/xe-mercedes_benz-c_class-c230-avantgarde-2009-4873934,0.315
4874028,Imported,Used car,SUV,0,White,Brown,5,5,Petrol,2,Automatic,AWD,9.2,Audi,Q5,2014,Audi Q5 2.0 AT 2014,"725 Million
",https://bonbanh.com/xe-audi-q5-2.0-at-2014-4874028,0.725
4874062,Domestic assembly,Used car,Hatchback,0,Green,Black,5,5,Petrol,1.1,Automatic,FWD,7.1,Kia,Morning,2010,Kia Morning SX 1.1 AT Sportpack 2010,"196 Million
",https://bonbanh.com/xe-kia-morning-sx-1.1-at-sportpack-2010-4874062,0.196
4874078,Domestic assembly,Used car,Sedan,0,Green,Brown,4,5,Petrol,2,Automatic,RFD,7.8,Mercedes-Benz,C300,2020,Mercedes Benz C class C300 AMG 2020,"1 Billion 380 Million
",https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2020-4874078,1.38
4874159,Imported,Used car,Hatchback,0,Grey,Black,5,5,Petrol,1.5,Automatic,FWD,6.7,Toyota,Yaris,2015,Toyota Yaris 1.5G 2015,"435 Million
",https://bonbanh.com/xe-toyota-yaris-1.5g-2015-4874159,0.435
4874226,Domestic assembly,Used car,SUV,0,Red,Black,5,5,Petrol,2,Automatic,FWD,9.1,Mazda,CX-5,2015,Mazda CX5 2.0 AT 2015,"555 Million
",https://bonbanh.com/xe-mazda-cx5-2.0-at-2015-4874226,0.555
4874256,Domestic assembly,Used car,Sedan,11789599,Black,Black,4,5,Petrol,2.5,Automatic,FWD,8.1,Ford,Mondeo,2004,Ford Mondeo 2.5 AT 2004,"125 Million
",https://bonbanh.com/xe-ford-mondeo-2.5-at-2004-4874256,0.125
4874260,Imported,Used car,Convertible/Cabriolet,88,Red,Cream,2,4,Petrol,2,Automatic,RFD,5,BMW,3_Series,2009,BMW 3 Series 320i Convertible 2009,"699 Million
",https://bonbanh.com/xe-bmw-3_series-320i-convertible-2009-4874260,0.699
4874282,Imported,Used car,SUV,0,Black,Colorful,5,7,Petrol,1.3,Automatic,RFD,8.4,Mercedes-Benz,GLB200,2022,Mercedes Benz GLB 200 AMG 2022,"2 Billion 89 Million
",https://bonbanh.com/xe-mercedes_benz-glb-200-amg-2022-4874282,2.089
4874347,Domestic assembly,Used car,Sedan,0,Yellow,Black,4,5,Petrol,1.6,Automatic,FWD,9.4,Kia,Forte,2011,Kia Forte SX 1.6 AT 2011,"315 Million
",https://bonbanh.com/xe-kia-forte-sx-1.6-at-2011-4874347,0.315
4874371,Domestic assembly,Used car,Hatchback,0,Red,Black,5,5,Petrol,1.25,Automatic,FWD,8.3,Kia,Morning,2016,Kia Morning Si AT 2016 car,"295 Million
",https://bonbanh.com/xe-kia-morning-si-at-2016-4874371,0.295
4874429,Imported,Used car,SUV,0,Grey,Black,5,7,Petrol,3.6,Automatic,AWD,14.7,Audi,Q7,2008,Audi Q7 3.6 AT 2008,"450 Million
",https://bonbanh.com/xe-audi-q7-3.6-at-2008-4874429,0.45
4874486,Domestic assembly,Used car,Crossover,0,Silver,Yellow,5,8,Petrol,2,Manual,RFD,10.6,Toyota,Innova,2008,Toyota Innova G 2008 car,"229 Million
",https://bonbanh.com/xe-toyota-innova-g-2008-4874486,0.229
4874498,Domestic assembly,Used car,SUV,0,Black,Cream,5,7,Petrol,2.4,Manual,FWD,15.6,Chevrolet,Captiva,2008,Chevrolet Captiva LT 2.4 MT 2008,"180 Million
",https://bonbanh.com/xe-chevrolet-captiva-lt-2.4-mt-2008-4874498,0.18
4874520,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,2,Automatic,RFD,9.4,Mercedes-Benz,C300,2016,Mercedes Benz C class C300 AMG 2016,"920 Million
",https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2016-4874520,0.92
4874546,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,1.5,Automatic,FWD,8.9,Ford,Focus,2018,Ford Focus Sport 1.5L 2018,"555 Million
",https://bonbanh.com/xe-ford-focus-sport-1.5l-2018-4874546,0.555
4874599,Imported,Used car,SUV,0,White,Brown,5,5,Petrol,3,Automatic,AWD,8,LandRover,Range_Rover_Sport,2014,LandRover Range Rover Sport HSE 2014,"1 Billion 995 Million
",https://bonbanh.com/xe-landrover-range_rover_sport-hse-2014-4874599,1.995
4874619,Domestic assembly,Used car,SUV,0,Silver,Cream,5,8,Diesel,2.5,Manual,RFD,11.8,Toyota,Fortuner,2012,Toyota Fortuner 2.5G 2012,"492 Million
",https://bonbanh.com/xe-toyota-fortuner-2.5g-2012-4874619,0.492
4874624,Domestic assembly,Used car,SUV,0,Black,Black,5,5,Petrol,2,Automatic,FWD,9.1,Mazda,CX-5,2015,Mazda CX5 2.0 AT 2015,"490 Million
",https://bonbanh.com/xe-mazda-cx5-2.0-at-2015-4874624,0.49
4874632,Domestic assembly,Used car,Hatchback,0,White,Grey,5,5,Petrol,0.8,Manual,FWD,10.5,Daewoo,Matiz,2007,Daewoo Matiz SE 0.8 MT 2007,"45 Million
",https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2007-4874632,0.045
4874633,Domestic assembly,Used car,SUV,0,White,Black,5,8,Petrol,2.7,Automatic,4WD,9.9,Toyota,Fortuner,2016,Toyota Fortuner TRD Sportivo 4x4 AT 2016,"635 Million
",https://bonbanh.com/xe-toyota-fortuner-trd-sportivo-4x4-at-2016-4874633,0.635
4874640,Domestic assembly,Used car,Crossover,0,White,Yellow,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2016,Toyota Innova 2.0J 2016 car,"305 Million
",https://bonbanh.com/xe-toyota-innova-2.0j-2016-4874640,0.305
4874698,Domestic assembly,Used car,Hatchback,0,Black,Black,5,5,Petrol,1.4,Automatic,FWD,6,VinFast,Fadil,2021,VinFast Fadil 1.4 AT 2021 car,"320 Million
",https://bonbanh.com/xe-vinfast-fadil-1.4-at-2021-4874698,0.32
4874756,Domestic assembly,Used car,Pickup,0,Colorful,Colorful,4,5,Diesel,2.5,Manual,4WD,13.4,Ford,Ranger,2003,Ford Ranger XLT 4x4 MT 2003,"115 Million
",https://bonbanh.com/xe-ford-ranger-xlt-4x4-mt-2003-4874756,0.115
4874764,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,13.2,Toyota,Innova,2012,Toyota Innova G 2012 car,"265 Million
",https://bonbanh.com/xe-toyota-innova-g-2012-4874764,0.265
4874772,Imported,Used car,Hatchback,0,Grey,Colorful,5,5,Petrol,1.1,Manual,FWD,7.1,Hyundai,i10,2011,Hyundai i10 1.1 MT 2011,"155 Million
",https://bonbanh.com/xe-hyundai-i10-1.1-mt-2011-4874772,0.155
4874784,Domestic assembly,Used car,Hatchback,0,White,Colorful,5,5,Petrol,1,Automatic,FWD,7,Chevrolet,Spark,2015,Chevrolet Spark LTZ 1.0 AT Zest 2015,"220 Million
",https://bonbanh.com/xe-chevrolet-spark-ltz-1.0-at-zest-2015-4874784,0.22
4874791,Imported,Used car,Hatchback,0,Orange,Colorful,5,5,Petrol,1,Manual,FWD,6.9,Hyundai,i10,2014,Hyundai i10 Grand 1.0 MT Base 2014,"175 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2014-4874791,0.175
4874800,Domestic assembly,Used car,Sedan,0,White,Grey,4,5,Petrol,1.6,Manual,FWD,16.4,Daewoo,Lacetti,2009,Daewoo Lacetti EX 2009 car,"105 Million
",https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4874800,0.105
4874810,Domestic assembly,Used car,Van/Minivan,0,Grey,Grey,5,2,Petrol,0.8,Manual,FWD,7.8,Chevrolet,Spark Van,2009,Chevrolet Spark Van 0.8 MT 2009,"68 Million
",https://bonbanh.com/xe-chevrolet-spark-van-0.8-mt-2009-4874810,0.068
4874813,Domestic assembly,Used car,Hatchback,0,Yellow,Colorful,5,5,Petrol,1.25,Manual,FWD,8.3,Kia,Morning,2016,Kia Morning LX 2016 car,"195 Million
",https://bonbanh.com/xe-kia-morning-lx-2016-4874813,0.195
4875084,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,2,Automatic,FWD,10.9,Kia,K3,2015,Kia K3 2.0 AT 2015 car,"435 Million
",https://bonbanh.com/xe-kia-k3-2.0-at-2015-4875084,0.435
4875142,Imported,Used car,SUV,0,White,Brown,5,5,Petrol,3,Automatic,AWD,9.8,LandRover,Range_Rover,2014,LandRover Range Rover HSE 3.0 2014,1 Billion 999 Million,https://bonbanh.com/xe-landrover-range_rover-hse-3.0-2014-4875142,1.999
4875306,Imported,Used car,Crossover,0,White,Black,5,5,Petrol,1.5,Automatic,FWD,10.1,MG,ZS,2022,MG ZS Standard 1.5 AT 2WD 2022,"500 Million
",https://bonbanh.com/xe-mg-zs-standard-1.5-at-2wd-2022-4875306,0.5
4875321,Imported,Used car,SUV,0,White,Black,5,5,Petrol,2,Automatic,AWD,8.4,Mercedes-Benz,GLA45,2015,Mercedes Benz GLA class GLA 45 AMG 4Matic 2015,"830 Million
",https://bonbanh.com/xe-mercedes_benz-gla_class-gla-45-amg-4matic-2015-4875321,0.83
4872744,Domestic assembly,Used car,Sedan,0,Silver,Grey,4,5,Petrol,1.8,Manual,FWD,7.3,Toyota,Corolla_altis,2008,Toyota Corolla altis 1.8G MT 2008,"265 Million
",https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2008-4872744,0.265
4875462,Domestic assembly,Used car,Sedan,0,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Mazda,3,2017,Mazda 3 1.5 AT 2017,"550 Million
",https://bonbanh.com/xe-mazda-3-1.5-at-2017-4875462,0.55
4875481,Domestic assembly,Used car,Sedan,3,Green,Cream,4,5,Petrol,1.8,Manual,FWD,7.6,Honda,Civic,2006,Honda Civic 1.8 MT 2006,"210 Million
",https://bonbanh.com/xe-honda-civic-1.8-mt-2006-4875481,0.21
4875487,Imported,Used car,Hatchback,0,Red,Cream,5,5,Petrol,1.5,Automatic,FWD,6.6,Toyota,Yaris,2019,Toyota Yaris 1.5G 2019,"545 Million
",https://bonbanh.com/xe-toyota-yaris-1.5g-2019-4875487,0.545
4875595,Domestic assembly,Used car,SUV,0,White,Black,5,7,Petrol,2,Automatic,FWD,8.9,Nissan,X-Trail,2019,Nissan X trail V Series 2.0 SL Luxury 2019,"650 Million
",https://bonbanh.com/xe-nissan-x_trail-v-series-2.0-sl-luxury-2019-4875595,0.65
4875614,Domestic assembly,Used car,SUV,0,White,Black,5,7,Petrol,2,Automatic,FWD,8.5,Nissan,X-Trail,2018,Nissan X trail 2.0 SL 2WD Premium 2018,"569 Million
",https://bonbanh.com/xe-nissan-x_trail-2.0-sl-2wd-premium-2018-4875614,0.569
4875679,Imported,Used car,Sedan,0,Grey,Black,4,5,Petrol,1.6,Manual,FWD,6,Mazda,323,1997,Mazda 323 1.6 MT 1997,"75 Million
",https://bonbanh.com/xe-mazda-323-1.6-mt-1997-4875679,0.075
4875683,Domestic assembly,Used car,Hatchback,0,White,Colorful,5,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai,i10,2019,Hyundai i10 Grand 1.2 AT 2019 car,"369 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2019-4875683,0.369
4875689,Domestic assembly,Used car,SUV,0,White,Black,5,5,Petrol,2.5,Automatic,FWD,9,Mazda,CX-5,2016,Mazda CX5 2.5 AT 2016,"569 Million
",https://bonbanh.com/xe-mazda-cx5-2.5-at-2016-4875689,0.569
4875711,Imported,Used car,SUV,0,Red,Black,5,7,Petrol,2.3,Automatic,AWD,13.3,Ford,Explorer,2016,Ford Explorer Limited 2.3L EcoBoost 2016,"929 Million
",https://bonbanh.com/xe-ford-explorer-limited-2.3l-ecoboost-2016-4875711,0.929
4875756,Domestic assembly,Used car,Van/Minivan,30,White,White,4,6,Petrol,2.4,Manual,RFD,9.1,Toyota,Hiace,2005,Toyota Hiace Van 2.4 2005,"85 Million
",https://bonbanh.com/xe-toyota-hiace-van-2.4-2005-4875756,0.085
4875986,Imported,Used car,Pickup,0,White,Black,5,5,Diesel,2.4,Automatic,RFD,10.9,Toyota,Hilux,2019,Toyota Hilux 2.4E 4x2 AT 2019,"645 Million
",https://bonbanh.com/xe-toyota-hilux-2.4e-4x2-at-2019-4875986,0.645
4876011,Imported,Used car,Hatchback,12000000,Silver,Yellow,5,5,Petrol,1,Manual,FWD,6,Hyundai,i10,2015,Hyundai i10 Grand 1.0 MT 2015,"235 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-2015-4876011,0.235
4876040,Domestic assembly,Used car,SUV,50,Black,Brown,5,5,Petrol,2,Automatic,AWD,9.4,Mercedes-Benz,GLC300,2022,Mercedes Benz GLC 300 4Matic 2022,"2 Billion 210 Million
",https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2022-4876040,2.21
4876103,Domestic assembly,Used car,Crossover,0,Black,Black,5,5,Petrol,1.6,Automatic,FWD,7.4,Peugeot,3008,2020,Peugeot 3008 Allure 1.6 AT 2020,"740 Million
",https://bonbanh.com/xe-peugeot-3008-allure-1.6-at-2020-4876103,0.74
4876113,Domestic assembly,Used car,SUV,0,White,Black,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot,5008,2020,Peugeot 5008 Allure 1.6 AT 2020,"799 Million
",https://bonbanh.com/xe-peugeot-5008-allure-1.6-at-2020-4876113,0.799
4876124,Domestic assembly,Used car,SUV,0,Red,Black,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot,5008,2022,Peugeot 5008 GT 1.6 AT 2022,"959 Million
",https://bonbanh.com/xe-peugeot-5008-gt-1.6-at-2022-4876124,0.959
4876245,Domestic assembly,Used car,SUV,0,Red,Black,5,5,Petrol,2.5,Automatic,FWD,9.4,Mazda,CX-5,2018,Mazda CX5 2.5 AT 2WD 2018,"725 Million
",https://bonbanh.com/xe-mazda-cx5-2.5-at-2wd-2018-4876245,0.725
