ad_id,origin,car_model,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,car_name,log_price,Brand_Ranking,Yeo_Johnson_mileage,age
4878156,Imported,SUV,Red,Brown,5,5,Hybrid,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8HV 2021,20.65605709,3,2.186051276738094,3
4878165,Domestic assembly,Hatchback,White,Black,4,5,Petrol,1.5,Automatic,FWD,6.8,Ford Focus Trend 1.5L 2019,19.99965945,8,1.916922612182061,5
4878168,Imported,Pickup,Silver,Black,4,5,Diesel,2.2,Manual,4WD,7.0,Mazda BT50 2.2L 4x4 MT 2012,19.59933574,42,1.9459101490553128,12
4878171,Imported,SUV,Green,Red,5,5,Petrol,4.0,Automatic,AWD,13.1,Mercedes Benz G class G63 AMG 2021,23.07464109,2,2.5726122302071057,3
4878172,Domestic assembly,Hatchback,Silver,Black,5,5,Petrol,1.8,Automatic,FWD,8.3,Ford Focus 1.8 AT 2010,19.25358987,8,2.1162555148025524,14
4878174,Domestic assembly,SUV,Black,Cream,5,5,Petrol,2.0,Automatic,RFD,9.4,Mercedes Benz GLC 200 2022,21.25330568,2,2.2407096892759584,2
4878178,Domestic assembly,SUV,Black,Cream,5,5,Petrol,2.0,Automatic,RFD,9.4,Mercedes Benz GLC 200 2022,21.25330568,2,2.2407096892759584,2
4878179,Domestic assembly,Hatchback,White,Colorful,5,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai i10 Grand 1.2 AT 2019 car,19.75568181,9,1.9021075263969205,5
4878180,Domestic assembly,Sedan,Black,Black,4,5,Petrol,2.0,Automatic,FWD,8.6,Toyota Camry 2.0E 2016,20.17853866,3,2.151762203259462,8
4878188,Imported,Pickup,Grey,Colorful,4,5,Diesel,2.2,Manual,4WD,11.5,Mazda BT50 2.2L 4x4 MT 2016,19.92475814,42,2.4423470353692043,8
4878190,Domestic assembly,Sedan,Sand,Brown,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda City 1.5 AT 2015 car,19.80447197,7,2.0412203288596382,9
4878193,Domestic assembly,SUV,Brown,Black,5,5,Petrol,2.4,Automatic,FWD,8.3,Honda CRV 2.4 AT - TG 2017,20.32278827,7,2.1162555148025524,7
4878197,Domestic assembly,SUV,Black,Colorful,5,7,Diesel,2.4,Automatic,RFD,11.6,Toyota Fortuner 2.4G 4x2 AT 2020,20.61679359,3,2.451005098112319,4
4878206,Domestic assembly,Crossover,Grey,Black,5,8,Petrol,2.0,Automatic,RFD,11.0,Toyota Innova 2.0G 2019 car,20.28476087,3,2.3978952727983707,5
4878216,Imported,Coupe,Green,Colorful,2,4,Petrol,3.9,Automatic,RFD,12.4,Ferrari Roma 3.9 V8 2020 car,23.76778827,17,2.517696472610991,4
4878226,Imported,SUV,White,Cream,5,7,Petrol,3.4,Automatic,AWD,12.8,Toyota Land Cruiser 3.5 V6 2023,22.43706376,3,2.5494451709255714,1
4878239,Imported,SUV,Black,Brown,4,5,Petrol,2.0,Automatic,AWD,8.9,Audi Q5 2.0 AT 2015,20.59543247,10,2.186051276738094,9
4878240,Imported,Sedan,White,Cream,4,5,Petrol,2.5,Automatic,FWD,6.6,Toyota Camry 2.5Q 2021,20.87598692,3,1.88706964903238,3
4878258,Imported,Sedan,Black,Brown,4,5,Petrol,2.5,Automatic,FWD,7.2,Lexus ES 250 2021,21.63955657,13,1.9740810260220096,3
4878262,Imported,Sedan,Black,Brown,4,5,Petrol,2.5,Automatic,FWD,7.2,Lexus ES 250 2021,21.53419605,13,1.9740810260220096,3
4878268,Domestic assembly,SUV,Red,Brown,5,7,Petrol,2.0,Automatic,RFD,9.1,VinFast Lux SA 2.0 Plus 2.0 AT 2021 car,20.56074691,103,2.2082744135228043,3
4878274,Imported,Sedan,Black,Grey,4,5,Petrol,2.4,Automatic,FWD,8.9,Toyota Camry LE 2.4 2007,19.76875389,3,2.186051276738094,17
4876879,Domestic assembly,Sedan,Red,Grey,4,5,Petrol,1.8,Manual,FWD,7.3,Toyota Corolla altis 1.8G MT 2004,18.98029653,3,1.9878743481543453,20
4878284,Imported,SUV,Black,Black,5,5,Petrol,3.0,Manual,4WD,13.2,Mitsubishi Pajero 3.0 2008,19.31676877,101,2.580216829592325,16
4878288,Domestic assembly,SUV,Brown,Black,5,7,Petrol,1.5,Automatic,FWD,8.5,Honda CRV G 2020 car,20.54294228,7,2.1400661634962708,4
4878302,Domestic assembly,SUV,Green,Black,5,5,Petrol,2.0,Automatic,FWD,9.5,Mazda CX5 2.0 Premium 2020 car,20.44222831,42,2.2512917986064958,4
4878326,Domestic assembly,SUV,Grey,Grey,5,5,Electric,3.5,Automatic,AWD,1.8,VinFast VF8 Eco 2022 car,20.45145711,103,0.5877866649021191,2
4878332,Domestic assembly,Sedan,Copper,Cream,4,5,Petrol,1.8,Manual,FWD,7.8,Honda Civic 1.8 MT 2008,19.2091381,7,2.0541237336955462,16
4878339,Imported,SUV,White,Brown,5,5,Petrol,3.5,Automatic,AWD,12.4,Lexus RX 350 2022,22.09698142,13,2.517696472610991,2
4878350,Imported,SUV,Brown,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2022 car,20.14344734,19,2.517696472610991,2
4878361,Domestic assembly,Sedan,Red,Grey,4,5,Petrol,1.6,Manual,FWD,9.3,Mazda 323 1.6 MT 2001,18.56044269,42,2.2300144001592104,23
4878382,Domestic assembly,SUV,Black,Black,5,7,Petrol,2.4,Automatic,FWD,11.5,Kia Sorento GATH 2.4L 2WD 2014,20.02811665,16,2.4423470353692043,10
4878390,Imported,Sedan,Black,Grey,4,5,Petrol,2.2,Manual,FWD,9.2,Honda Accord 2.2 MT 1994,18.41063041,7,2.2192034840549946,30
4878393,Imported,SUV,Grey,Grey,5,7,Diesel,2.2,Automatic,4WD,12.5,Hyundai SantaFe 2.2L 4WD 2008,19.72901356,9,2.525728644308256,16
4878405,Imported,Pickup,Grey,Colorful,4,5,Diesel,2.2,Manual,RFD,10.8,Ford Ranger XLS 2.2L 4x2 MT 2017,19.87929577,8,2.379546134130174,7
4878408,Imported,Pickup,Red,Black,4,5,Diesel,2.5,Automatic,RFD,12.1,Mitsubishi Triton 4x2 AT 2018,19.96824325,101,2.4932054526026954,6
4878421,Domestic assembly,Sedan,Red,Grey,4,5,Petrol,2.0,Automatic,FWD,7.4,Hyundai Elantra 2.0 AT 2020,20.11629635,9,2.0014800002101243,4
4878427,Domestic assembly,SUV,White,Black,5,5,Petrol,2.5,Automatic,FWD,9.3,Mazda CX5 2.5 AT 2WD 2017,20.21244021,42,2.2300144001592104,7
4878436,Imported,Sedan,White,Cream,4,5,Petrol,2.0,Automatic,RFD,5.0,BMW 3 Series 320i 2015,20.40855509,4,1.6094379124341005,9
4878461,Imported,Pickup,White,Brown,4,5,Diesel,2.2,Manual,4WD,11.5,Mazda BT50 2.2L 4x4 MT 2016,19.76875389,42,2.4423470353692043,8
4878469,Domestic assembly,Sedan,White,Brown,4,5,Petrol,2.0,Automatic,RFD,8.7,Mercedes Benz E class E200 Exclusive 2022,21.4924477,2,2.163323025660538,2
4878479,Imported,SUV,Copper,Colorful,5,7,Petrol,1.5,Automatic,RFD,9.0,Toyota Rush 1.5S AT 2021,20.1070797,3,2.19722457733622,3
4878484,Domestic assembly,SUV,White,Cream,5,8,Petrol,2.7,Automatic,4WD,11.8,Toyota Fortuner TRD Sportivo 4x4 AT 2012,19.97882536,3,2.468099531471619,12
4878523,Imported,Sedan,Black,Black,4,5,Petrol,2.5,Automatic,FWD,6.4,Toyota Camry 2.5Q 2020,20.72226534,3,1.8562979903656265,4
4878524,Imported,Hatchback,White,Cream,5,5,Petrol,1.3,Automatic,FWD,6.7,Toyota Yaris 1.3 AT 2010,19.43228166,3,1.9021075263969205,14
4878531,Domestic assembly,Crossover,White,Brown,5,8,Petrol,2.0,Manual,RFD,11.0,Toyota Innova 2.0E 2018 car,20.03011866,3,2.3978952727983707,6
4878536,Imported,SUV,Brown,Brown,5,8,Diesel,2.4,Manual,RFD,11.1,Toyota Fortuner 2.4G 4x2 MT 2017,20.46837359,3,2.4069451083182885,7
4878537,Domestic assembly,Hatchback,White,Black,5,5,Petrol,1.4,Automatic,FWD,5.6,VinFast Fadil 1.4 AT 2019 car,19.59316288,103,1.7227665977411035,5
4878577,Imported,SUV,White,Grey,5,7,Petrol,1.5,Automatic,RFD,9.0,Toyota Rush 1.5S AT 2018,20.0977773,3,2.19722457733622,6
4878580,Imported,SUV,White,Grey,5,7,Petrol,1.5,Automatic,FWD,8.2,Honda CRV L 2019,20.57244295,7,2.1041341542702074,5
4878584,Imported,Coupe,Green,Black,3,4,Petrol,2.3,Automatic,RFD,12.1,2018 Ford Mustang EcoBoost Fastback,21.56483302,8,2.4932054526026954,6
4878587,Domestic assembly,SUV,White,Cream,5,7,Petrol,2.0,Automatic,FWD,8.6,Kia Rondo GAT Deluxe 2019 car,20.07890882,16,2.151762203259462,5
4878595,Domestic assembly,Sedan,Black,Black,4,5,Petrol,2.0,Automatic,RFD,9.0,Mercedes Benz E class E300 AMG 2021,21.55574008,2,2.19722457733622,3
4878600,Imported,Pickup,Black,Black,4,5,Diesel,1.9,Manual,RFD,9.9,Isuzu Dmax LS 1.9L 4x2 MT 2019,20.03011866,32,2.2925347571405443,5
4878603,Imported,Hatchback,White,Colorful,5,5,Petrol,1.0,Manual,FWD,5.6,Hyundai i10 Grand 1.0 MT Base 2017,19.22268233,9,1.7227665977411035,7
4878604,Imported,Sedan,Black,Black,4,5,Petrol,1.8,Automatic,FWD,7.0,Hyundai Elantra 1.8 AT 2015,19.86759973,9,1.9459101490553128,9
4878615,Domestic assembly,Hatchback,Silver,Grey,5,5,Petrol,0.8,Manual,FWD,7.8,Chevrolet Spark LT 0.8 MT 2011,18.51599092,14,2.0541237336955462,13
4878629,Domestic assembly,SUV,White,Cream,5,5,Petrol,2.0,Automatic,RFD,9.4,Mercedes Benz GLC 200 2020,21.05902353,2,2.2407096892759584,4
4878669,Imported,SUV,Silver,Black,5,7,Petrol,1.5,Automatic,FWD,8.2,Honda CRV L 2019,20.55484719,7,2.1041341542702074,5
4878672,Imported,Sedan,Black,Black,4,5,Petrol,2.0,Automatic,RFD,5.0,BMW 3 Series 320i Sport Line 2022,21.02262941,4,1.6094379124341005,2
4878675,Domestic assembly,Sedan,Green,Cream,4,5,Petrol,2.0,Automatic,FWD,7.5,Hyundai Elantra 2.0 AT 2018,20.14344734,9,2.0149030205422647,6
4878678,Domestic assembly,Sedan,Black,Black,4,5,Petrol,1.6,Manual,FWD,8.5,Kia Cerato 1.6 MT 2018,19.7816573,16,2.1400661634962708,6
4878679,Domestic assembly,SUV,Red,Brown,5,7,Petrol,2.0,Automatic,AWD,9.1,VinFast Lux SA 2.0 Premium 2.0 AT 2019 car,20.49385267,103,2.2082744135228043,5
4878681,Domestic assembly,Sedan,White,Cream,4,5,Petrol,1.6,Automatic,FWD,8.5,Kia Cerato 1.6 AT 2018,19.97882536,16,2.1400661634962708,6
4878684,Imported,SUV,Silver,Black,5,7,Petrol,1.5,Automatic,FWD,8.2,Honda CRV L 2019,20.55484719,7,2.1041341542702074,5
4878690,Imported,Sedan,Grey,Black,4,5,Petrol,1.8,Automatic,FWD,7.3,Honda Civic 1.8 E 2018,20.18712241,7,1.9878743481543453,6
4878692,Imported,Pickup,Green,Grey,4,5,Diesel,2.2,Automatic,4WD,10.2,Ford Ranger XLT 2.2L 4x4 AT 2018,20.21244021,8,2.322387720290225,6
4878702,Domestic assembly,SUV,White,Cream,5,7,Petrol,2.0,Manual,FWD,8.6,Kia Rondo GMT 2018 car,19.76875389,16,2.151762203259462,6
4878716,Imported,SUV,Black,Brown,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8G 2020,20.39476177,3,2.186051276738094,4
4878717,Domestic assembly,SUV,Red,Black,5,5,Petrol,2.0,Automatic,AWD,9.4,Mercedes Benz GLC 300 4Matic 2022,21.54216422,2,2.2407096892759584,2
4877292,Domestic assembly,Sedan,White,Cream,4,5,Petrol,1.8,Automatic,FWD,7.3,Toyota Corolla altis 1.8G AT 2020 car,20.21244021,3,1.9878743481543453,4
4878737,Domestic assembly,SUV,Green,Green,5,7,Petrol,2.5,Automatic,FWD,9.9,Mazda CX8 Premium 2020 car,20.7132155,42,2.2925347571405443,4
4878745,Imported,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,9.1,Suzuki Ertiga Sport 1.5 AT 2020 car,20.05967746,19,2.2082744135228043,4
4878752,Domestic assembly,SUV,White,Black,5,7,Diesel,2.4,Automatic,RFD,11.6,Toyota Fortuner 2.4G 4x2 AT 2020,20.68244384,3,2.451005098112319,4
4878755,Domestic assembly,Sedan,Black,Grey,4,5,Petrol,3.0,Automatic,RFD,8.4,Mercedes Benz E class E280 2008,19.55208286,2,2.128231705849268,16
4878771,Imported,Sedan,Silver,Grey,4,5,Petrol,2.0,Manual,FWD,8.7,Toyota Camry 2.0 MT 1990,17.50439001,3,2.163323025660538,34
4878779,Domestic assembly,SUV,White,Black,5,7,Diesel,2.2,Automatic,AWD,10.3,Hyundai SantaFe 2.2L HTRAC 2019,20.63988423,9,2.332143895,5
4878798,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.6,Automatic,FWD,7.5,Kia K5 Premium 2.0AT 2023 car,20.62233992,16,2.0149030205422647,1
4878802,Imported,Pickup,Green,Black,4,5,Diesel,2.2,Manual,4WD,11.5,Mazda BT50 2.2L 4x4 MT 2016,19.75568181,42,2.4423470353692043,8
4878825,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Mazda 3 1.5 AT 2017,20.08460684,42,2.0412203288596382,7
4878832,Domestic assembly,SUV,White,Cream,5,5,Petrol,2.0,Automatic,AWD,4.2,Mercedes Benz GLC 300 4Matic 2021,21.41591289,2,1.4350845252893227,3
4878833,Imported,Pickup,Black,Colorful,4,5,Petrol,2.4,Manual,4WD,10.9,Mitsubishi Triton GL 4x4 MT 2011,19.27509607,101,2.388762789235098,13
4878836,Domestic assembly,SUV,White,Black,5,7,Diesel,2.2,Automatic,FWD,9.9,Hyundai SantaFe 2.2L 2020,20.61568063,9,2.2925347571405443,4
4878849,Imported,Sedan,Black,Cream,4,5,Petrol,1.8,Automatic,FWD,7.5,Audi A6 1.8 TFSI 2015,20.7132155,10,2.0149030205422647,9
4878855,Imported,SUV,Green,Red,5,5,Hybrid,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8HV 2020,20.54772126,3,2.186051276738094,4
4878856,Imported,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander 1.5 AT 2020,20.0977773,101,2.302585092994046,4
4878863,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai i10 1.2 AT 2021 car,19.83166772,9,1.9021075263969205,3
4878873,Domestic assembly,SUV,White,Brown,5,7,Petrol,2.5,Automatic,AWD,10.2,Hyundai SantaFe Premium 2.5L HTRAC 2021,20.87168584,9,2.322387720290225,3
4878877,Domestic assembly,SUV,Black,Grey,5,5,Petrol,2.5,Automatic,FWD,9.4,Mazda CX5 2.5 Signature Premium 2WD 2019,20.4988715,42,2.2407096892759584,5
4878879,Domestic assembly,SUV,White,Black,5,7,Petrol,2.0,Automatic,FWD,8.8,Mitsubishi Outlander 2.0 CVT Premium 2018,20.3449294,101,2.174751721484161,6
4878885,Imported,SUV,Black,Brown,5,5,Petrol,3.0,Automatic,AWD,11.8,Audi Q8 55 TFSI S-Line Quattro 2020,22.04502168,10,2.468099531471619,4
4878886,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.5,Automatic,FWD,8.2,Mazda 3 1.5L Luxury 2021,20.34638819,42,2.1041341542702074,3
4878903,Imported,Sedan,Grey,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi Attrage Premium 1.2 CVT 2022,19.96824325,101,1.824549292051046,2
4878910,Domestic assembly,Crossover,White,Cream,5,5,Petrol,1.4,Automatic,FWD,8.9,Kia Seltos Luxury 1.4 AT 2021,20.29248292,16,2.186051276738094,3
4878921,Imported,Sedan,Yellow,Brown,4,5,Petrol,2.2,Manual,FWD,9.5,Honda Accord 2.2 MT 1992,18.18495841,7,2.2512917986064958,32
4878936,Domestic assembly,SUV,Silver,Cream,5,8,Petrol,2.7,Automatic,RFD,9.9,Toyota Fortuner 2.7V 4X2 AT 2016,20.18712241,3,2.2925347571405443,8
4878937,Imported,SUV,Green,Red,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8V 2022,20.55484719,3,2.186051276738094,2
4878944,Domestic assembly,Sedan,White,Cream,4,5,Petrol,2.0,Automatic,FWD,7.9,Hyundai Elantra 2.0 AT 2019,20.13447867,9,2.066862759472976,5
4878951,Domestic assembly,Hatchback,White,Grey,5,5,Petrol,1.8,Automatic,FWD,7.8,Ford Focus 1.8 AT 2011,19.43228166,8,2.0541237336955462,13
4878952,Domestic assembly,Crossover,Copper,Cream,5,8,Petrol,2.0,Manual,RFD,12.5,Toyota Innova 2.0E 2015 car,19.79439632,3,2.525728644308256,9
4878953,Imported,SUV,White,Brown,5,8,Diesel,2.4,Automatic,RFD,11.1,Toyota Fortuner 2.4G 4x2 AT 2018,20.58285368,3,2.4069451083182885,6
4878968,Domestic assembly,Sedan,White,Black,4,5,Petrol,2.0,Automatic,RFD,9.6,Mercedes Benz C class C300 AMG 2018,21.04462444,2,2.26176309847379,6
4878969,Domestic assembly,SUV,Brown,Brown,5,5,Petrol,2.0,Automatic,AWD,7.4,Mercedes Benz GLK Class GLK250 4Matic 2014,20.35220216,2,2.0014800002101243,10
4878978,Domestic assembly,Crossover,Copper,Brown,5,8,Petrol,2.0,Manual,RFD,11.0,Toyota Innova 2.0E 2020 car,20.3257689,3,2.3978952727983707,4
4878996,Imported,SUV,Black,Red,5,5,Petrol,4.0,Automatic,AWD,13.1,Mercedes Benz G class G63 AMG 2021,23.02585093,2,2.5726122302071057,3
4878997,Imported,SUV,White,Black,5,7,Petrol,1.5,Automatic,FWD,8.2,Honda CRV L 2018,20.50635284,7,2.1041341542702074,6
4878998,Imported,Sedan,Black,Black,4,5,Petrol,1.6,Automatic,FWD,7.8,Mercedes Benz CLA class CLA 200 2014,20.17508443,2,2.0541237336955462,10
4879001,Imported,Hatchback,White,Cream,5,5,Petrol,1.4,Automatic,FWD,7.4,Hyundai Accent 1.4 AT 2014,19.71540791,9,2.0014800002101243,10
4879008,Imported,Sedan,White,Cream,4,5,Petrol,2.0,Automatic,RFD,5.0,BMW 3 Series 320i 2011,19.67344371,4,1.6094379124341005,13
4879013,Domestic assembly,Crossover,White,Cream,5,5,Petrol,2.0,Automatic,FWD,9.8,Hyundai Tucson 2.0 ATH 2018,20.33022325,9,2.2823823856765264,6
4879014,Domestic assembly,SUV,Silver,Colorful,5,8,Diesel,2.5,Manual,RFD,9.9,Toyota Fortuner 2.5G 2016,20.24523004,3,2.2925347571405443,8
4879015,Imported,Sedan,Orange,Brown,4,5,Petrol,6.0,Automatic,RFD,21.0,Bentley Flying Spur 6.0 V8 2007,20.94640939,34,3.044522437723423,17
4879025,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford Ranger XLS 2.0L 4x2 AT 2023,20.3492994,8,2.4595888418037104,1
4879026,Domestic assembly,Sedan,Green,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda 3 1.5 AT 2018,19.96824325,42,2.066862759472976,6
4879037,Domestic assembly,Sedan,Green,Black,4,5,Petrol,1.6,Manual,FWD,10.3,Ford Laser Deluxe 1.6 MT 2001,18.41063041,8,2.332143895,23
4879044,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota Vios 1.5G 2019,19.98929666,3,2.091864061678393,5
4879051,Imported,Sedan,White,Black,4,5,Petrol,2.0,Automatic,RFD,5.0,BMW 3 Series 320i Sport Line Plus 2021,21.18069068,4,1.6094379124341005,3
4879058,Domestic assembly,SUV,Red,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 Premium 2.0 AT 2023 car,20.4988715,42,2.2407096892759584,1
4879067,Domestic assembly,Sedan,White,Brown,4,5,Petrol,2.0,Automatic,RFD,8.7,Mercedes Benz E class E200 Exclusive 2022,21.4924477,2,2.163323025660538,2
4879068,Domestic assembly,SUV,White,Green,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford Territory Titanium X 1.5 AT 2023,20.6234455,8,2.2300144001592104,1
4879073,Domestic assembly,Pickup,Grey,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.65819384,8,2.4595888418037104,1
4879081,Imported,SUV,Red,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Titanium 2.0L 4x2 AT 2023,20.94240137,8,2.379546134130174,1
4879082,Imported,SUV,Brown,Black,5,7,Diesel,2.0,Automatic,4WD,10.8,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,21.09620775,8,2.379546134130174,1
4879083,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.65819384,8,2.4595888418037104,1
4879089,Imported,SUV,White,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Titanium 2.0L 4x2 AT 2023,20.94240137,8,2.379546134130174,1
4879092,Imported,SUV,Orange,Colorful,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander Cross 1.5 AT 2020,20.20575123,101,2.302585092994046,4
4879094,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.6,Mazda 3 1.5 AT 2015,19.89085659,42,2.028148247292285,9
4879097,Imported,Pickup,Orange,Black,4,5,Diesel,2.8,Automatic,4WD,11.6,Toyota Hilux 2.8L 4x4 AT 2020,20.59543247,3,2.451005098112319,4
4879099,Domestic assembly,Hatchback,Red,Black,5,5,Petrol,1.5,Automatic,FWD,7.8,Mazda 3 1.5L Sport Luxury 2019,20.15233629,42,2.0541237336955462,5
4879100,Imported,Hatchback,Red,Orange,5,5,Petrol,1.3,Automatic,FWD,6.7,Toyota Yaris 1.3G 2015,19.90228528,3,1.9021075263969205,9
4879101,Domestic assembly,Sedan,Black,Black,4,5,Petrol,2.0,Automatic,RFD,9.0,VinFast Lux A 2.0 Standard 2022 car,20.29248292,103,2.19722457733622,2
4879109,Domestic assembly,Pickup,Silver,Black,5,5,Diesel,2.2,Automatic,RFD,11.7,Ford Ranger XLS 2.0L 4x2 AT 2023,20.22073902,8,2.4595888418037104,1
4879112,Imported,SUV,White,Black,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander Cross 1.5 AT 2023,20.36372966,101,2.302585092994046,1
4879115,Imported,SUV,White,Cream,5,4,Petrol,5.0,Automatic,AWD,9.8,LandRover Range Rover Autobiography LWB 5.0 2014,22.03159866,18,2.2823823856765264,10
4879118,Imported,SUV,Red,Black,5,7,Diesel,2.0,Automatic,4WD,10.8,Ford Everest Titanium 2.0L 4x4 AT 2019,20.72126383,8,2.379546134130174,5
4879119,Domestic assembly,Sedan,Green,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda 3 1.5L Luxury 2022,20.26913556,42,2.1162555148025524,2
4879120,Domestic assembly,Crossover,White,Brown,4,8,Petrol,2.0,Manual,RFD,11.0,Toyota Innova 2.0E 2019 car,20.20407196,3,2.3978952727983707,5
4879123,Imported,SUV,Grey,Red,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8V 2022,20.57824006,3,2.186051276738094,2
4879124,Imported,Crossover,Grey,Black,5,5,Petrol,1.5,Automatic,FWD,7.4,Hyundai Creta Special 1.5 AT 2022,20.28940125,9,2.0014800002101243,2
4879129,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda 3 1.5L Luxury 2019,20.06933937,42,2.0541237336955462,5
4879137,Imported,Pickup,White,Brown,4,5,Diesel,3.2,Automatic,4WD,10.8,Ford Ranger Wildtrak 3.2L 4x4 AT 2017,20.31979873,8,2.379546134130174,7
4879141,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,2.0,Automatic,RFD,13.2,Mercedes Benz C class C250 Exclusive 2018,20.81857602,2,2.580216829592325,6
4879146,Domestic assembly,Crossover,Red,Black,5,5,Petrol,1.6,Automatic,FWD,8.1,Peugeot 3008 AT 2021,20.59543247,37,2.091864061678393,3
4879156,Domestic assembly,Sedan,White,Cream,4,5,Petrol,3.0,Automatic,RFD,10.2,Mercedes Benz S class S450L 2019,21.93222618,2,2.322387720290225,5
4879158,Imported,SUV,Yellow,Brown,5,7,Petrol,3.5,Automatic,AWD,10.6,Lexus RX 350L 2022,21.99021344,13,2.360854001118021,2
4879159,Domestic assembly,SUV,White,Black,5,7,Petrol,2.0,Automatic,RFD,9.1,VinFast Lux SA 2.0 2.0 AT 2020 car,20.51254481,103,2.2082744135228043,4
4879160,Imported,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2021 car,20.12178584,19,2.517696472610991,3
4879165,Imported,SUV,White,Black,4,5,Petrol,2.0,Automatic,AWD,9.3,Audi Q5 2.0 AT 2018,21.22404112,10,2.2300144001592104,6
4879171,Domestic assembly,Sedan,Silver,Cream,4,5,Petrol,1.5,Manual,FWD,8.7,Toyota Vios 1.5E 2014,19.61460321,3,2.163323025660538,10
4879173,Imported,SUV,Black,Brown,5,5,Petrol,2.0,Automatic,AWD,13.8,Lexus RX 300 2022,21.73486675,13,2.624668592163159,2
4879177,Imported,Sedan,Black,Brown,4,5,Petrol,2.5,Automatic,FWD,7.2,Lexus ES 250 2017,20.97790806,13,1.9740810260220096,7
4879178,Imported,SUV,White,Brown,5,7,Petrol,3.5,Automatic,AWD,10.6,Lexus RX 350L 2022,22.05034084,13,2.360854001118021,2
4879181,Domestic assembly,SUV,Black,Cream,5,5,Petrol,2.0,Automatic,AWD,9.4,Mercedes Benz GLC 300 4Matic 2019,21.07392271,2,2.2407096892759584,5
4879182,Domestic assembly,Sedan,White,Cream,4,5,Petrol,3.0,Automatic,RFD,4.1,Mercedes Benz S class S400L 2015,21.08094028,2,1.410986973710262,9
4879189,Imported,Sedan,Black,Brown,4,5,Petrol,2.0,Automatic,RFD,13.0,BMW 7 Series 730Li M Sport 2021,21.81853922,4,2.5649493574615367,3
4879194,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota Vios GR-S 1.5 CVT 2022,20.21077216,3,2.091864061678393,2
4879195,Domestic assembly,Truck,White,Grey,2,3,Diesel,1.0,Manual,4WD,10.0,Hino 500 Series 2019,20.16114692,73,2.302585092994046,5
4879197,Domestic assembly,SUV,White,Cream,5,5,Petrol,2.0,Automatic,AWD,9.4,Mercedes Benz GLC 300 4Matic 2018,21.05902353,2,2.2407096892759584,6
4879202,Imported,SUV,Black,Brown,5,7,Petrol,3.0,Automatic,AWD,10.5,Mercedes Benz GLE Class GLE 450 4Matic 2020,21.94114155,2,2.3513752571634776,4
4879205,Imported,SUV,Black,Brown,5,5,Petrol,3.0,Automatic,AWD,9.8,LandRover Range Rover Autobiography 3.0 2015,22.07133899,18,2.2823823856765264,9
4879208,Imported,SUV,Black,Red,4,5,Petrol,2.0,Automatic,AWD,9.4,Mercedes Benz GLC 300 4Matic 2020,21.39109521,2,2.2407096892759584,4
