,ad_id,brand,grade,car_name
12287,4845011,VinFast,Fadil,VinFast Fadil 1.4 AT 2021 car
12288,4845022,Honda,HR-V,Honda HRV RS 2023
12289,4845032,Ford,Ranger,Ford Ranger XLS 2.0L 4x2 AT 2023
12290,4845039,Mercedes-Benz,E280,Mercedes Benz E class E280 2008
12291,4845041,Mazda,BT50,Mazda BT50 2.2L 4x2 AT 2017
12292,4845042,Toyota,Fortuner,Toyota Fortuner SR5 2.7 AT 2007
12293,4845045,Hyundai,Elantra,Hyundai Elantra 1.6 AT 2021
12294,4845061,Hyundai,Elantra,Hyundai Elantra 1.6 AT 2021
12295,4845072,Chevrolet,Spark Van,Chevrolet Spark Van 1.0 AT 2012
12296,4845077,Ford,Territory,Ford Territory Titanium 1.5 AT 2023 car
12297,4845086,Daewoo,Lanos,Daewoo Lanos SX 2004
12298,4845089,Hyundai,i20,Hyundai i20 Active 1.4 AT 2015
12299,4845090,Toyota,Zace,Toyota Zace GL 2005
12300,4845095,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2020
12301,4845100,Ford,Transit,Ford Transit Standard 2023
12302,4845109,Hyundai,Kona,Hyundai Kona 2.0 ATH 2021
12303,4845110,Subaru,Forester,Subaru Forester 2.0iL 2022
12304,4845111,BMW,X7,BMW X7 xDrive40i M Sport 2020
12305,4845121,Mitsubishi,Attrage,Mitsubishi Attrage 1.2 CVT 2023
12306,4845122,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2023
12307,4845125,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2023
12308,4845134,Mitsubishi,Lancer,Mitsubishi Lancer GLXI 1.6 MT 2003
12309,4845137,Honda,Civic,Honda Civic 1.8 AT 2009
12310,4845141,Honda,City,Honda City RS 1.5 AT 2023 car
12311,4845145,Mazda,3,Mazda 3 1.5L Luxury 2019
12312,4845150,Ford,Everest,Ford Everest Titanium Plus 2.0L 4x4 AT 2023
12313,4845153,Mercedes-Benz,S450L,Mercedes Benz S class S450L Luxury 2019
12314,4845154,Toyota,Camry,Toyota Camry LE 2.5 2009
12315,4845158,Kia,Morning,Kia Morning 1.0 AT 2011 car
12316,4845159,Subaru,Forester,Subaru Forester 2.0iS EyeSight 2022
12317,4845165,Chevrolet,Colorado,Chevrolet Colorado LT 2.5L 4x2 AT 2018
12318,4845166,Hyundai,Tucson,Hyundai Tucson 2.0 AT CRDi Special 2022
12319,4845173,Mitsubishi,Attrage,Mitsubishi Attrage 1.2 MT 2019
12320,4845175,Mitsubishi,Attrage,Mitsubishi Attrage 1.2 CVT 2021
12321,4845176,Daewoo,Lacetti,Daewoo Lacetti SE 2009
12322,4845180,Toyota,Camry,Toyota Camry 2.5Q 2021
12323,4845194,Ford,F150,Ford F150 2015
12324,4845196,Toyota,Vios,Toyota Vios 1.5E 2017
12325,4845198,Daewoo,Lacetti,Daewoo Lacetti CDX 1.6 AT 2010
12326,4845210,Mazda,3,Mazda 3 1.6 AT 2009
12327,4845214,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8G 2022
12328,4845222,Mazda,3,Mazda 3 1.5L Luxury 2021
12329,4845228,Hyundai,i10,Hyundai i10 1.2 AT Standard 2022
12330,4845230,Toyota,Fortuner,Toyota Fortuner 2.7V 4x4 AT 2012
12331,4845233,Hyundai,Kona,Hyundai Kona 1.6 Turbo 2019
12332,4845236,Isuzu,MU-X,Isuzu MU-X B7 Plus 1.9 4X2 AT 2023
12333,4845238,Kia,Cerato,Kia Cerato 2.0 AT 2016
12334,4845241,Mercedes-Benz,GLK250,Mercedes Benz GLK Class GLK250 4Matic 2014
12335,4845242,Hyundai,i10,Hyundai i10 Grand 1.0 MT 2014
12336,4845247,Kia,Soluto,Kia Soluto 1.4 AT Deluxe 2020 car
12337,4845256,Ford,Everest,Ford Everest Titanium 2.0L 4x4 AT 2018
12338,4845263,Kia,Morning,Kia Morning SLX 1.0 AT 2007 car
12339,4845266,Lexus,LX600,Lexus LX 600 2022
12340,4845271,Kia,Morning,Kia Morning X-Line 2023 car
12341,4845279,VinFast,Fadil,VinFast Fadil Standard 1.4 AT 2022
12342,4845288,Toyota,Land_Cruiser,Toyota Land Cruiser 3.5 V6 2022
12343,4845292,Toyota,Fortuner,Toyota Fortuner 2.7V 4x4 AT 2009
12344,4845295,VinFast,Fadil,VinFast Fadil 1.4 AT 2021 car
12345,4845319,Chevrolet,Spark,Chevrolet Spark LT 1.2 MT 2017
12346,4845324,Kia,K5,Kia K5 Luxury 2.0 AT 2023 car
12347,4845327,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2018
12348,4845328,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.4L HTRAC 2019
12349,4845331,Daewoo,Gentra SX,Daewoo Gentra SX 1.5 MT 2008
12350,4845332,Honda,CR-V,Honda CRV G 2022 car
12351,4845338,Hyundai,Tucson,Hyundai Tucson 2.0 ATH 2018
12352,4845346,Kia,Sorento,Kia Sorento Signature 2.5 AT AWD 2023
12353,4845349,BMW,X5,BMW X5 xDrive40i 2019
12354,4845365,Mazda,CX-5,Mazda CX5 Luxury 2.0 AT 2023 car
12355,4845366,Kia,Sportage,Kia Sportage Signature X-Line 2.0G 2023
12356,4845371,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.2L HTRAC 2020
12357,4845381,Kia,Sportage,Kia Sportage Signature 1.6T AWD 2023
12358,4845390,Ford,Fiesta,Ford Fiesta S 1.0 AT Ecoboost 2014
12359,4845391,Kia,Rio,Kia Rio 1.4 AT 2015
12360,4845392,Hyundai,Kona,Hyundai Kona 1.6 Turbo 2019
12361,4845396,Hyundai,i10,Hyundai i10 Grand 1.2 AT 2019 car
12362,4845398,Lexus,LX600,Lexus LX 600 Vip 2022
12363,4845427,VinFast,Lux_SA_2.0,VinFast Lux SA 2.0 2.0 AT 2021 car
12364,4845429,Toyota,Vios,Toyota Vios 1.5E MT 2019
12365,4845438,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 MT 2021
12366,4845441,Lexus,RX350,Lexus RX 350 Premium 2023
12367,4845449,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2021
12368,4845450,Chevrolet,Lacetti,Chevrolet Lacetti 1.6 2013
12369,4845456,Lexus,RX350,Lexus RX 350 Premium 2023
12370,4845462,Mitsubishi,Pajero,Mitsubishi Pajero 3.0 2005
12371,4845470,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 MT 2017
12372,4845476,Chevrolet,Spark Duo Van,Chevrolet Spark Duo Van 1.2 MT 2017
12373,4845477,Mazda,CX-5,Mazda CX5 2.0 Luxury 2019 car
12374,4845482,Toyota,Vios,Toyota Vios 1.5E 2017
12375,4845483,Suzuki,Ertiga,Suzuki Ertiga Sport 1.5 AT 2021 car
12376,4845497,Mazda,3,Mazda 3 1.5L Luxury 2019
12377,4845498,Hyundai,Kona,Hyundai Kona 2.0 ATH 2020
12378,4845507,Mitsubishi,Pajero_Sport,Mitsubishi Pajero Sport G 4x2 AT 2014
12379,4845521,Honda,CR-V,Honda CRV L 2018
12380,4845522,Mazda,3,Mazda 3 1.5 AT 2018
12381,4845525,Mazda,CX-5,Mazda CX5 Premium 2.0 AT 2023 car
12382,4845530,Kia,Morning,Kia Morning Si MT 2018 car
12383,4845532,Chevrolet,Vivant,Chevrolet Vivant CDX MT 2009
12384,4845537,Mazda,3,Mazda 3 1.5L Luxury 2019
12385,4845538,Toyota,Camry,Toyota Camry 3.0V 2003
12386,4845542,VinFast,Fadil,VinFast Fadil Standard 1.4 AT 2022
12387,4845548,Toyota,Camry,Toyota Camry GLX 2.4 2009
12388,4845557,Toyota,Fortuner,Toyota Fortuner 2.7V 4x2 AT 2014
12389,4845560,Toyota,Vios,Toyota Vios 1.5E CVT 2018
12390,4845566,Hyundai,Tucson,Hyundai Tucson 2.0 AT CRDi 2019
12391,4845580,Toyota,Prado,Toyota Prado VX 2.7L 2022
12392,4845583,Honda,Civic,Honda Civic G 1.8 AT 2020
12393,4845584,Mazda,3,Mazda 3 1.5L Luxury 2019
12394,4845588,Suzuki,Carry,Suzuki Carry Pro 2016
12395,4845600,Toyota,Corolla_altis,Toyota Corolla altis 1.8G MT 2015
12396,4845604,Toyota,Corolla_altis,Toyota Corolla altis 1.8G MT 2015
12397,4845605,Mercedes-Benz,S450,Mercedes Benz Maybach S450 4Matic 2017
12398,4845615,Rolls-Royce,Phantom,Rolls Royce Phantom 6.7 V12 2008
12399,4845633,Chevrolet,Spark,Chevrolet Spark LS 1.2 MT 2016
12400,4845637,Ford,Focus,Ford Focus 2.0 AT 2009
12401,4845645,Mazda,CX-8,Mazda CX8 Luxury 2023 car
12402,4845646,Honda,Odyssey,Honda Odyssey 2.2 AT 1996
12403,4845659,Porsche,Cayenne,Porsche Cayenne 3.6 V6 2014
12404,4845675,Kia,Cerato,Kia Cerato 2.0 AT Premium 2020 car
12405,4845678,LandRover,Defender,LandRover Defender 110 First Edition P400 3.0 AT 2021
12406,4845701,Mazda,CX-8,Mazda CX8 Deluxe 2022 car
12407,4845710,Toyota,Fortuner,Toyota Fortuner 2.7V 4x4 AT 2011
12408,4845736,Mazda,BT50,Mazda BT50 2.2L 4x4 MT 2017
12409,4845753,Subaru,Outback,Subaru Outback 2.5iT EyeSight 2022
12410,4845765,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.2L HTRAC 2023
12411,4845781,Honda,Civic,Honda Civic G 1.8 AT 2021
12412,4845782,Kia,K3,Kia K3 1.6 AT 2014
12413,4845800,Mitsubishi,Pajero_Sport,Mitsubishi Pajero Sport 3.0G 4x4 AT 2019
12414,4845803,Volkswagen,Passat,Volkswagen Passat CC 2.0 AT 2011
12415,4845808,Ford,F350,Ford F350 Super Duty Lariat Crew Cab 6.7L 4x4 AT 2017
12416,4845828,Ford,Fiesta,Ford Fiesta Titanium 1.5 AT 2018
12417,4845857,Honda,City,Honda City 1.5TOP 2018 car
12418,4845863,Hyundai,Getz,Hyundai Getz 1.1 MT 2009
12419,4845873,Lexus,RX350,Lexus RX 350 Premium 2023
12420,4845885,Kia,Forte,Kia Forte SX 1.6 MT 2013
12421,4845901,Daewoo,Matiz,Daewoo Matiz 0.8 MT 1999
12422,4845916,Mazda,626,Mazda 626 2.0 MT 1999
12423,4845920,Honda,CR-V,Honda CRV 2.4 AT 2010
12424,4845934,Mitsubishi,Triton,Mitsubishi Triton GLS 4x4 AT 2010
12425,4845937,Hyundai,Accent,Hyundai Accent 1.4 MT Base 2019
12426,4845950,Kia,Sorento,Kia Sorento Premium 2.2 AT AWD 2022
12427,4845953,Hyundai,Tucson,Hyundai Tucson 2.0 ATH 2017
12428,4845957,BMW,5_Series,BMW 5 Series 520i 2015
12429,4845968,Hyundai,Accent,Hyundai Accent 1.4 AT 2013
12430,4845971,Chevrolet,Spark,Chevrolet Spark LTZ 1.0 AT 2013
12431,4845974,Toyota,Zace,Toyota Zace GL 2005
12432,4845986,Hyundai,Accent,Hyundai Accent 1.4 AT Special 2022
12433,4846011,Kia,Morning,Kia Morning S AT 2018 car
12434,4846012,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2019
12435,4846018,Kia,Cerato,Kia Cerato 1.6 MT 2009
12436,4846038,Toyota,Camry,Toyota Camry 2.5Q 2019
12437,4846041,Mercedes-Benz,E250,Mercedes Benz E class E250 2011
12438,4846059,Lexus,RX350,Lexus RX 350 Premium 2023
12439,4846061,Lexus,RX350,Lexus RX 350 Premium 2023
12440,4846064,Ford,Fiesta,Ford Fiesta S 1.6 AT 2011
12441,4846065,Lexus,RX350,Lexus RX 350 Premium 2023
12442,4846066,Lexus,RX350,Lexus RX 350 Premium 2023
12443,4846069,Toyota,Innova,Toyota Innova G 2009 car
12444,4846070,Nissan,Terra,Nissan Terra E 2.5 AT 2WD 2018
12445,4846104,Kia,Cerato,Kia Cerato 1.6 AT Luxury 2019
12446,4846113,Isuzu,D-MAX,Isuzu Dmax LS 2.5 4x2 MT 2016
12447,4846116,Ford,Transit,Ford Transit Limousine 2015
12448,4846134,Mazda,CX-5,Mazda CX5 2.5 AT 2WD 2017
12449,4846148,Lexus,LX570,Lexus LX 570 2016
12450,4846151,Toyota,Innova,Toyota Innova 2.0E 2018 car
12451,4846162,Daewoo,Matiz,Daewoo Matiz SE 0.8 MT 2008
12452,4846184,Toyota,Fortuner,Toyota Fortuner 2.7V 4x4 AT 2010
12453,4846209,Daewoo,Matiz,Daewoo Matiz SE 0.8 MT 2005
12454,4846210,Kia,Sorento,Kia Sorento Signature 2.2 AT AWD 2020
12455,4846216,Ford,Everest,Ford Everest 2.5L 4x2 MT 2007
12456,4846217,Toyota,Camry,Toyota Camry 2.0E 2013
12457,4846221,Mercedes-Benz,C300,Mercedes Benz C class C300 AMG 2021
12458,4846223,Hyundai,Accent,Hyundai Accent 1.4 ATH 2019
12459,4846226,Mazda,2,Mazda 2 1.5 AT 2021
12460,4846230,Chevrolet,Cruze,Chevrolet Cruze LT 1.6 MT 2015
12461,4846240,Peugeot,5008,Peugeot 5008 1.6 AT 2018
12462,4846245,Kia,Optima,Kia Optima 2.0 ATH 2017
12463,4846247,Suzuki,Swift,Suzuki Swift 1.4 AT 2015 car
12464,4846248,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2017
12465,4846254,Chevrolet,Captiva,Chevrolet Captiva LTZ 2.0 AT 2009
12466,4846266,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.4L HTRAC 2019
12467,4846268,Peugeot,5008,Peugeot 5008 Allure 1.6 AT 2020
12468,4846276,Toyota,Vios,Toyota Vios 1.5E 2017
12469,4846278,Mazda,6,Mazda 6 2.0 AT 2015
12470,4846284,Honda,City,Honda City 1.5TOP 2019 car
12471,4846294,Daihatsu,Terios,Daihatsu Terios 1.3 4x4 MT 2003
12472,4846298,Hyundai,i10,Hyundai i10 Grand 1.0 MT 2014
12473,4846301,Toyota,Fortuner,Toyota Fortuner 2.7V 4x4 AT 2009
12474,4846307,Kia,Forte,Kia Forte SLi 1.6 AT 2009
12475,4846316,Kia,Morning,Kia Morning EX 2018 car
12476,4846318,Baic,Beijing_X7,Baic Beijing X7 Premium 1.5 AT 2021 car
12477,4846319,Kia,Rio,Kia Rio EX 1.4 MT 2009
12478,4846325,Kia,Sorento,Kia Sorento Signature 2.2 AT AWD 2021
12479,4846331,Mazda,CX-5,Mazda CX5 2.5 AT 2WD 2018
12480,4846362,Hyundai,Kona,Hyundai Kona 2.0 AT 2019
12481,4846370,Hyundai,Accent,Hyundai Accent 1.4 AT 2020
12482,4846378,Honda,CR-V,Honda CRV 2.0 AT 2016
12483,4846387,Toyota,Innova,Toyota Innova 2.0E 2016 car
12484,4846393,Kia,Cerato,Kia Cerato 1.6 MT 2017
12485,4846394,Isuzu,D-MAX,Isuzu Dmax LS 1.9L 4x2 AT 2021
12486,4846400,Mazda,CX-5,Mazda CX5 2.0 AT 2017
12487,4846406,Mazda,3,Mazda 3 1.5L Luxury 2021
12488,4846407,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.4L HTRAC 2019
12489,4846416,Mercedes-Benz,E240,Mercedes Benz E class E240 2003
12490,4846417,Mercedes-Benz,A200,Mercedes Benz A class A200 2013
12491,4846430,Hyundai,Elantra,Hyundai Elantra 1.6 AT 2020
12492,4846432,Toyota,Yaris,Toyota Yaris 1.5G 2017
12493,4846435,Toyota,Yaris,Toyota Yaris 1.3 AT 2010
12494,4846436,Mazda,3,Mazda 3 1.6 AT 2010
12495,4846446,Chevrolet,Spark,Chevrolet Spark LT 0.8 MT 2009
12496,4846453,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2022
12497,4846460,Chevrolet,Captiva,Chevrolet Captiva LT 2.4 MT 2007
12498,4846475,Subaru,Forester,Subaru Forester 2.0iS EyeSight 2023
12499,4846478,Kia,Cerato,Kia Cerato 2.0 AT Premium 2021 car
12500,4846479,Mercedes-Benz,G63,Mercedes Benz G class G63 AMG 2021
12501,4846483,VinFast,Lux_SA_2.0,VinFast Lux SA 2.0 Premium 2.0 AT 2021 car
12502,4846484,Toyota,Hilux,Toyota Hilux 3.0G 4x4 MT 2010
12503,4846488,Mercedes-Benz,S500L,Mercedes Benz S class S500L 2016
12504,4846494,Honda,Accord,Honda Accord 1.5 AT 2020
12505,4846495,Audi,A3,Audi A3 1.8 AT 2014
12506,4846498,Nissan,Navara,Nissan Navara EL Premium R 2018
12507,4846499,Lexus,RX300,Lexus RX 300 2022
12508,4846504,Hyundai,Santa_Fe,Hyundai SantaFe 2.2L HTRAC 2019
12509,4846506,Daihatsu,Terios,Daihatsu Terios 1.3 4x4 MT 2004
12510,4846509,Toyota,Corolla_altis,Toyota Corolla altis 1.8G AT 2016
12511,4846511,Mazda,3,Mazda 3 1.5 AT 2017
12512,4846521,Mazda,6,Mazda 6 2.0 AT 2016
12513,4846524,Toyota,Prius,Toyota Prius 1.5 AT 2005
12514,4846531,Kia,Morning,Kia Morning Van 1.0 AT 2013
12515,4846533,Toyota,Innova,Toyota Innova 2.0 MT 2007
12516,4846542,Toyota,Hiace,Toyota Hiace Super Wagon 2.4 2004
12517,4846553,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2016
12518,4846554,Toyota,Prado,Toyota Prado TXL 2.7L 2016
12519,4846555,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 MT 2020
12520,4846557,Honda,City,Honda City L 1.5 AT 2021 car
12521,4846561,Honda,CR-V,Honda CRV L 2023 car
12522,4846564,Daewoo,Gentra SX,Daewoo Gentra SX 1.5 MT 2011
12523,4846565,MG,5,MG 5 Luxury 1.5 AT 2022 car
12524,4846573,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2015
12525,4846577,Ford,Mondeo,Ford Mondeo 2.3 AT 2010
12526,4846578,BMW,X5,BMW X5 xDrive40i xLine 2022
12527,4846579,Ford,Ranger,Ford Ranger Raptor 2.0L 4x4 AT 2019
12528,4846585,Mazda,CX-5,Mazda CX5 2.0 AT 2016
12529,4846589,Kia,Rondo,Kia Rondo GMT 2017 car
12530,4846590,Ford,Everest,Ford Everest Titanium 2.0L 4x2 AT 2021
12531,4846591,Ford,Territory,Ford Territory Titanium 1.5 AT 2023 car
12532,4846595,Mazda,3,Mazda 3 1.5 AT 2017
12533,4846598,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 AT Legender 2021
12534,4846602,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 AT Legender 2021
12535,4846604,Ford,Everest,Ford Everest Titanium Plus 2.0L 4x4 AT 2023
12536,4846605,Toyota,Corolla_altis,Toyota Corolla altis 1.8G MT 2012
12537,4846610,Toyota,Camry,Toyota Camry 2.4G 2003
12538,4846613,Hyundai,Tucson,Hyundai Tucson 2.0 AT Special 2023
12539,4846621,Hyundai,Accent,Hyundai Accent 1.4 ATH 2020
12540,4846625,Kia,Cerato,Kia Cerato 2.0 AT Premium 2019 car
12541,4846627,Ford,Everest,Ford Everest Titanium Plus 2.0L 4x4 AT 2023
12542,4846630,Mercedes-Benz,S500L,Mercedes Benz S class S500L 2015
12543,4846634,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2016
12544,4846644,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 AT 2020
12545,4846654,Hyundai,Creta,Hyundai Creta Special 1.5 AT 2023
12546,4846659,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.5L HTRAC 2022
12547,4846668,Mitsubishi,Zinger,Mitsubishi Zinger GL 2.4 MT 2009
12548,4846672,Kia,Sedona,Kia Sedona 2.2 DAT Luxury 2019
12549,4846675,Toyota,Fortuner,Toyota Fortuner TRD Sportivo 4x4 AT 2016
12550,4846682,Ford,Everest,Ford Everest Titanium 2.0L 4x2 AT 2023
12551,4846683,Kia,Morning,Kia Morning VAN 1.0 AT 2011
12552,4846685,BMW,X7,BMW X7 xDrive40i M Sport 2020
12553,4846689,Toyota,Vios,Toyota Vios 1.5E MT 2018
12554,4846692,Honda,City,Honda City RS 1.5 AT 2023 car
12555,4846699,Hyundai,Stargazer,Hyundai Stargazer Special 1.5 AT 2023
12556,4846703,BMW,1_Series,BMW 1 Series 116i 2013
12557,4846704,Hyundai,i10,Hyundai i10 Grand 1.2 MT 2019
12558,4846708,Kia,Carnival,Kia Carnival Signature 2.2D 2021
12559,4846716,Mazda,3,Mazda 3 1.5L Luxury 2019
12560,4846726,Chevrolet,Spark,Chevrolet Spark LS 1.0 MT 2015
12561,4846729,Hyundai,Accent,Hyundai Accent 1.4 AT 2023
12562,4846732,Chevrolet,Spark,Chevrolet Spark LT 0.8 MT 2009
12563,4846737,Kia,Cerato,Kia Cerato 1.6 AT Luxury 2019
12564,4846751,Kia,Rondo,Kia Rondo GAT 2016 car
12565,4846759,Nissan,Navara,Nissan Navara VL Premium R 2018
12566,4846787,Mazda,CX-8,Mazda CX8 Premium AWD 2022
12567,4846797,Kia,Pride,Kia Pride 1.4 AT 2008
12568,4846798,Mitsubishi,Outlander,Mitsubishi Outlander 2.0 CVT 2016
12569,4846807,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo 2017
12570,4846819,Toyota,Corolla_altis,Toyota Corolla altis 1.8G AT 2009
12571,4846825,Hyundai,Santa_Fe,Hyundai SantaFe 2.7L 4WD 2007
12572,4846840,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.4L HTRAC 2020
12573,4846863,Mercedes-Benz,E200,Mercedes Benz E class E200 Edition 2015
12574,4846879,Porsche,718_Boxster,Porsche 718 Boxster 2.0 AT 2018
12575,4846882,Ford,Fiesta,Ford Fiesta S 1.6 AT 2011
12576,4846910,Honda,Accord,Honda Accord 1.5 AT 2020
12577,4846911,Mercedes-Benz,GLC300,Mercedes Benz GLC 300 4Matic 2018
12578,4846912,Toyota,Vios,Toyota Vios 1.5E 2012
12579,4846922,Hyundai,Kona,Hyundai Kona 2.0 ATH 2020
12580,4846927,Ford,Fiesta,Ford Fiesta S 1.0 AT Ecoboost 2014
12581,4846933,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Standard 2022 car
12582,4846939,Lexus,RX350,Lexus RX 350 AWD 2014
12583,4846940,Toyota,Vios,Toyota Vios 1.5 MT 2012
12584,4846946,Lexus,LX570,Lexus LX 570 Super Sport 2018
12585,4846964,Honda,CR-V,Honda CRV 2.0 AT 2012
12586,4846976,Subaru,BRZ,Subaru BRZ 2.4 AT EyeSight 2022
12587,4846985,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2019
12588,4846987,Mazda,3,Mazda 3 1.5 AT 2017
12589,4846988,Kia,Sorento,Kia Sorento Signature 2.2 AT AWD 2022
12590,4846998,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Standard 2022 car
12591,4847014,Toyota,Camry,Toyota Camry 2.5Q 2021
12592,4847015,Hyundai,i10,Hyundai i10 Grand 1.0 MT Base 2015
12593,4847017,Kia,K3,Kia K3 2.0 AT 2014 car
12594,4847025,Toyota,Camry,Toyota Camry 2.4G 2003
12595,4847026,Mazda,3,Mazda 3 1.5 AT 2017
12596,4847031,Toyota,Prado,Toyota Prado VX 2.7L 2017
12597,4847037,Hyundai,Tucson,Hyundai Tucson 2.0 AT CRDi 2018
12598,4847044,Toyota,Innova,Toyota Innova G 2011 car
12599,4847059,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Premium 2.0 AT 2021 car
12600,4847060,Hyundai,Tucson,Hyundai Tucson 2.0 AT CRDi 2018
12601,4847063,Lexus,RX350,Lexus RX 350 2017
12602,4847066,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2020
12603,4847077,Toyota,Camry,Toyota Camry 2.0G 2023
12604,4847081,Kia,Rio,Kia Rio 1.4 AT 2011
12605,4847087,Toyota,Camry,Toyota Camry 2.0G 2023
12606,4847096,Kia,Cerato,Kia Cerato 1.6 AT 2018
12607,4847103,Kia,Rio,Kia Rio 1.4 AT 2014
12608,4847110,Kia,Sonet,Kia Sonet Premium 1.5 AT 2022 car
12609,4847114,Mazda,3,Mazda 3 1.5L Luxury 2019
12610,4847115,Hyundai,i10,Hyundai i10 Grand 1.2 AT 2020 car
12611,4847128,Mercedes-Benz,GLS450,Mercedes Benz GLS 450 4Matic 2020
12612,4847139,Maserati,Quattroporte,Maserati Quattroporte 3.0 V6 2016
12613,4847149,Chevrolet,Cruze,Chevrolet Cruze LS 1.6 MT 2014
12614,4847156,Mercedes-Benz,S450,Mercedes Benz S class S450 Luxury 2021
12615,4847158,Toyota,Corolla_altis,Toyota Corolla altis 1.8E AT 2021 car
12616,4847162,Daewoo,Matiz,Daewoo Matiz 0.8 MT 2000
12617,4847168,Audi,Q7,Audi Q7 3.0 AT 2011
12618,4847172,VinFast,Fadil,VinFast Fadil 1.4 AT Plus 2020 car
12619,4847177,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.2L HTRAC 2023
12620,4847179,Hyundai,Accent,Hyundai Accent 1.4 MT 2019
12621,4847183,Toyota,Camry,Toyota Camry 2.4G 2007
12622,4847184,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8HV 2020
12623,4847186,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.5L HTRAC 2023
12624,4847192,Hyundai,Accent,Hyundai Accent 1.4 MT 2019
12625,4847194,Toyota,Fortuner,Toyota Fortuner 2.8V 4x4 AT 2019
12626,4847197,Hyundai,Creta,Hyundai Creta Standard 1.5 AT 2023
12627,4847205,Hyundai,Accent,Hyundai Accent 1.4 AT 2023
12628,4847213,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.5L HTRAC 2022
12629,4847214,Hyundai,Accent,Hyundai Accent 1.4 AT Special 2023
12630,4847220,Kia,Rondo,Kia Rondo GAT 2018 car
12631,4847230,Hyundai,Tucson,Hyundai Tucson 2.0 AT 2019
12632,4847233,Ford,Focus,Ford Focus Trend 1.5L 2018
12633,4847236,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 MT 2016
12634,4847237,Hyundai,Stargazer,Hyundai Stargazer Premium 1.5 AT 2023
12635,4847269,Ford,Ranger,Ford Ranger Wildtrak 3.2L 4x4 AT 2015
12636,4847273,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.5L HTRAC 2021
12637,4847282,Hyundai,Tucson,Hyundai Tucson 2.0 AT CRDi Special 2023
12638,4847283,Toyota,Vios,Toyota Vios 1.5E 2017
12639,4847291,Porsche,Panamera,Porsche Panamera 4S Executive 2015
12640,4847297,Ford,Ranger,Ford Ranger XLT 4x4 MT 2008
12641,4847302,Mitsubishi,Lancer,Mitsubishi Lancer Gala GLX 1.6AT 2003
12642,4847303,Mitsubishi,Jolie,Mitsubishi Jolie MB 2005 car
12643,4847308,Hyundai,Porter,Hyundai Porter 2004
12644,4847313,Mitsubishi,Pajero_Sport,Mitsubishi Pajero Sport D 4x4 MT 2012
12645,4847328,LandRover,Range_Rover,LandRover Range Rover LWB SE P360 2023
12646,4847345,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8V 2022
12647,4847347,Kia,Soluto,Kia Soluto 1.4 MT Deluxe 2022
12648,4847355,LandRover,Range_Rover,LandRover Range Rover ABL 4.4 530PS 2023
12649,4847358,Hyundai,Tucson,Hyundai Tucson 2.0 ATH 2020
12650,4847360,LandRover,Range_Rover,LandRover Range Rover LWB SE P360 2023
12651,4847366,LandRover,Range_Rover,LandRover Range Rover ABL 4.4 530PS 2023
12652,4847367,Kia,Sorento,Kia Sorento Luxury 2.2 AT 2022
12653,4847370,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.2L HTRAC 2021
12654,4847372,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo 2018
